contrastive_similarity_id,query_patch_id,neighbor_patch_id,rank,distance,similarity_score,same_region,same_patch_family,query_is_canary,neighbor_is_canary,review_only
S18C_CON_00248,S18A_PATCH_0025,S18A_PATCH_0018,8,0.531124,0.653115,true,true,false,false,true
S18C_CON_00249,S18A_PATCH_0025,S18A_PATCH_0006,9,0.6392,0.610054,true,true,false,false,true
S18C_CON_00250,S18A_PATCH_0025,S18A_PATCH_0037,10,0.683561,0.593979,true,true,false,false,true
S18C_CON_00251,S18A_PATCH_0026,S18A_PATCH_0081,1,0.535781,0.651134,true,true,false,false,true
S18C_CON_00252,S18A_PATCH_0026,S18A_PATCH_0063,2,0.576143,0.63446,true,true,false,false,true
S18C_CON_00253,S18A_PATCH_0026,S18A_PATCH_0009,3,0.591897,0.628181,true,true,false,false,true
S18C_CON_00254,S18A_PATCH_0026,S18A_PATCH_0061,4,0.612307,0.620229,true,true,false,false,true
S18C_CON_00255,S18A_PATCH_0026,S18A_PATCH_0067,5,0.693548,0.590476,true,true,false,false,true
S18C_CON_00256,S18A_PATCH_0026,S18A_PATCH_0022,6,0.733751,0.576784,true,true,false,false,true
S18C_CON_00257,S18A_PATCH_0026,S18A_PATCH_0053,7,0.754974,0.569809,true,true,false,false,true
S18C_CON_00258,S18A_PATCH_0026,S18A_PATCH_0062,8,0.755905,0.569507,true,true,false,false,true
S18C_CON_00259,S18A_PATCH_0026,S18A_PATCH_0054,9,0.765201,0.566508,true,true,false,false,true
S18C_CON_00260,S18A_PATCH_0026,S18A_PATCH_0007,10,0.806666,0.553506,true,true,false,false,true
S18C_CON_00261,S18A_PATCH_0027,S18A_PATCH_0028,1,0.454518,0.687513,true,true,false,false,true
S18C_CON_00262,S18A_PATCH_0027,S18A_PATCH_0087,2,0.694097,0.590285,true,true,false,false,true
S18C_CON_00263,S18A_PATCH_0027,S18A_PATCH_0023,3,0.698103,0.588892,true,true,false,false,true
S18C_CON_00264,S18A_PATCH_0027,S18A_PATCH_0015,4,0.739971,0.574722,true,true,false,false,true
S18C_CON_00265,S18A_PATCH_0027,S18A_PATCH_0097,5,0.891271,0.528745,true,true,false,false,true
S18C_CON_00266,S18A_PATCH_0027,S18A_PATCH_0008,6,0.951527,0.512419,true,true,false,false,true
S18C_CON_00267,S18A_PATCH_0027,S18A_PATCH_0016,7,0.978291,0.505487,true,true,false,false,true
S18C_CON_00268,S18A_PATCH_0027,S18A_PATCH_0029,8,0.988193,0.502969,true,true,false,false,true
S18C_CON_00269,S18A_PATCH_0027,S18A_PATCH_0034,9,1.007925,0.498027,true,true,false,false,true
S18C_CON_00270,S18A_PATCH_0027,S18A_PATCH_0021,10,1.027122,0.49331,true,true,false,false,true
S18C_CON_00271,S18A_PATCH_0028,S18A_PATCH_0027,1,0.454518,0.687513,true,true,false,false,true
S18C_CON_00272,S18A_PATCH_0028,S18A_PATCH_0023,2,0.526297,0.655181,true,true,false,false,true
S18C_CON_00273,S18A_PATCH_0028,S18A_PATCH_0097,3,0.533215,0.652224,true,true,false,false,true
S18C_CON_00274,S18A_PATCH_0028,S18A_PATCH_0029,4,0.610629,0.620876,true,true,false,false,true
S18C_CON_00275,S18A_PATCH_0028,S18A_PATCH_0015,5,0.702413,0.587402,true,true,false,false,true
S18C_CON_00276,S18A_PATCH_0028,S18A_PATCH_0008,6,0.723764,0.580126,true,true,false,false,true
S18C_CON_00277,S18A_PATCH_0028,S18A_PATCH_0087,7,0.740106,0.574678,true,true,false,false,true
S18C_CON_00278,S18A_PATCH_0028,S18A_PATCH_0007,8,0.778849,0.562161,true,true,false,false,true
S18C_CON_00279,S18A_PATCH_0028,S18A_PATCH_0011,9,0.780222,0.561728,true,true,false,false,true
S18C_CON_00280,S18A_PATCH_0028,S18A_PATCH_0016,10,0.926946,0.518956,true,true,false,false,true
S18C_CON_00281,S18A_PATCH_0029,S18A_PATCH_0097,1,0.251321,0.799156,true,true,false,false,true
S18C_CON_00282,S18A_PATCH_0029,S18A_PATCH_0011,2,0.403361,0.712575,true,true,false,false,true
S18C_CON_00283,S18A_PATCH_0029,S18A_PATCH_0007,3,0.464658,0.682753,true,true,false,false,true
S18C_CON_00284,S18A_PATCH_0029,S18A_PATCH_0028,4,0.610629,0.620876,true,true,false,false,true
S18C_CON_00285,S18A_PATCH_0029,S18A_PATCH_0023,5,0.726338,0.579261,true,true,false,false,true
S18C_CON_00286,S18A_PATCH_0029,S18A_PATCH_0009,6,0.758977,0.568512,true,true,false,false,true
S18C_CON_00287,S18A_PATCH_0029,S18A_PATCH_0063,7,0.775403,0.563252,true,true,false,false,true
S18C_CON_00288,S18A_PATCH_0029,S18A_PATCH_0008,8,0.810082,0.552461,true,true,false,false,true
S18C_CON_00289,S18A_PATCH_0029,S18A_PATCH_0016,9,0.81877,0.549822,true,true,false,false,true
S18C_CON_00290,S18A_PATCH_0029,S18A_PATCH_0067,10,0.821276,0.549066,true,true,false,false,true
S18C_CON_00291,S18A_PATCH_0030,S18A_PATCH_0034,1,0.367782,0.731111,true,true,false,false,true
S18C_CON_00292,S18A_PATCH_0030,S18A_PATCH_0031,2,0.436971,0.695908,true,true,false,false,true
S18C_CON_00293,S18A_PATCH_0030,S18A_PATCH_0032,3,0.472166,0.679271,true,true,false,false,true
S18C_CON_00294,S18A_PATCH_0030,S18A_PATCH_0018,4,0.501934,0.665808,true,true,false,false,true
S18C_CON_00295,S18A_PATCH_0030,S18A_PATCH_0025,5,0.53026,0.653484,true,true,false,false,true
S18C_CON_00296,S18A_PATCH_0030,S18A_PATCH_0019,6,0.586979,0.630128,true,true,false,false,true
S18C_CON_00297,S18A_PATCH_0030,S18A_PATCH_0092,7,0.594036,0.627339,true,true,false,false,true
S18C_CON_00298,S18A_PATCH_0030,S18A_PATCH_0006,8,0.63765,0.610631,true,true,false,false,true
S18C_CON_00299,S18A_PATCH_0030,S18A_PATCH_0037,9,0.662241,0.601598,true,true,false,false,true
S18C_CON_00300,S18A_PATCH_0030,S18A_PATCH_0013,10,0.66985,0.598856,true,true,false,false,true
S18C_CON_00301,S18A_PATCH_0031,S18A_PATCH_0034,1,0.300327,0.769037,true,true,false,false,true
S18C_CON_00302,S18A_PATCH_0031,S18A_PATCH_0025,2,0.421397,0.703533,true,true,false,false,true
S18C_CON_00303,S18A_PATCH_0031,S18A_PATCH_0030,3,0.436971,0.695908,true,true,false,false,true
S18C_CON_00304,S18A_PATCH_0031,S18A_PATCH_0018,4,0.468236,0.681089,true,true,false,false,true
S18C_CON_00305,S18A_PATCH_0031,S18A_PATCH_0019,5,0.544379,0.64751,true,true,false,false,true
S18C_CON_00306,S18A_PATCH_0031,S18A_PATCH_0032,6,0.548112,0.645948,true,true,false,false,true
S18C_CON_00307,S18A_PATCH_0031,S18A_PATCH_0037,7,0.548841,0.645644,true,true,false,false,true
S18C_CON_00308,S18A_PATCH_0031,S18A_PATCH_0014,8,0.582818,0.631784,true,true,false,false,true
S18C_CON_00309,S18A_PATCH_0031,S18A_PATCH_0092,9,0.614824,0.619263,true,true,false,false,true
S18C_CON_00310,S18A_PATCH_0031,S18A_PATCH_0006,10,0.646406,0.607383,true,true,false,false,true
S18C_CON_00311,S18A_PATCH_0032,S18A_PATCH_0025,1,0.365224,0.732481,true,true,false,false,true
S18C_CON_00312,S18A_PATCH_0032,S18A_PATCH_0014,2,0.375736,0.726884,true,true,false,false,true
S18C_CON_00313,S18A_PATCH_0032,S18A_PATCH_0092,3,0.385906,0.72155,true,true,false,false,true
S18C_CON_00314,S18A_PATCH_0032,S18A_PATCH_0019,4,0.431977,0.698335,true,true,false,false,true
S18C_CON_00315,S18A_PATCH_0032,S18A_PATCH_0030,5,0.472166,0.679271,true,true,false,false,true
S18C_CON_00316,S18A_PATCH_0032,S18A_PATCH_0031,6,0.548112,0.645948,true,true,false,false,true
S18C_CON_00317,S18A_PATCH_0032,S18A_PATCH_0034,7,0.598225,0.625694,true,true,false,false,true
S18C_CON_00318,S18A_PATCH_0032,S18A_PATCH_0024,8,0.669199,0.59909,true,true,false,false,true
S18C_CON_00319,S18A_PATCH_0032,S18A_PATCH_0006,9,0.6898,0.591786,true,true,false,false,true
S18C_CON_00320,S18A_PATCH_0032,S18A_PATCH_0018,10,0.704544,0.586667,true,true,false,false,true
S18C_CON_00321,S18A_PATCH_0033,S18A_PATCH_0046,1,0.264797,0.79064,true,true,false,false,true
S18C_CON_00322,S18A_PATCH_0033,S18A_PATCH_0083,2,0.559856,0.641085,true,true,false,false,true
S18C_CON_00323,S18A_PATCH_0033,S18A_PATCH_0051,3,0.58062,0.632663,true,true,false,false,true
S18C_CON_00324,S18A_PATCH_0033,S18A_PATCH_0077,4,0.583586,0.631478,true,true,false,false,true
S18C_CON_00325,S18A_PATCH_0033,S18A_PATCH_0079,5,0.612265,0.620245,true,true,false,false,true
S18C_CON_00326,S18A_PATCH_0033,S18A_PATCH_0017,6,0.641989,0.609018,true,true,false,false,true
S18C_CON_00327,S18A_PATCH_0033,S18A_PATCH_0036,7,0.665439,0.600442,true,true,false,false,true
S18C_CON_00328,S18A_PATCH_0033,S18A_PATCH_0075,8,0.713614,0.583562,true,true,false,false,true
S18C_CON_00329,S18A_PATCH_0033,S18A_PATCH_0003,9,0.723705,0.580146,true,true,false,false,true
S18C_CON_00330,S18A_PATCH_0033,S18A_PATCH_0073,10,0.769168,0.565237,true,true,false,false,true
S18C_CON_00331,S18A_PATCH_0034,S18A_PATCH_0031,1,0.300327,0.769037,true,true,false,false,true
S18C_CON_00332,S18A_PATCH_0034,S18A_PATCH_0030,2,0.367782,0.731111,true,true,false,false,true
S18C_CON_00333,S18A_PATCH_0034,S18A_PATCH_0025,3,0.467385,0.681485,true,true,false,false,true
S18C_CON_00334,S18A_PATCH_0034,S18A_PATCH_0019,4,0.48898,0.6716,true,true,false,false,true
S18C_CON_00335,S18A_PATCH_0034,S18A_PATCH_0006,5,0.494369,0.669179,true,true,false,false,true
S18C_CON_00336,S18A_PATCH_0034,S18A_PATCH_0018,6,0.497926,0.66759,true,true,false,false,true
S18C_CON_00337,S18A_PATCH_0034,S18A_PATCH_0021,7,0.543757,0.64777,true,true,false,false,true
S18C_CON_00338,S18A_PATCH_0034,S18A_PATCH_0032,8,0.598225,0.625694,true,true,false,false,true
S18C_CON_00339,S18A_PATCH_0034,S18A_PATCH_0096,9,0.629503,0.613684,true,true,false,false,true
S18C_CON_00340,S18A_PATCH_0034,S18A_PATCH_0014,10,0.638312,0.610384,true,true,false,false,true
S18C_CON_00341,S18A_PATCH_0035,S18A_PATCH_0004,1,0.372642,0.728522,true,true,false,false,true
S18C_CON_00342,S18A_PATCH_0035,S18A_PATCH_0003,2,0.508279,0.663007,true,true,false,false,true
S18C_CON_00343,S18A_PATCH_0035,S18A_PATCH_0059,3,0.514154,0.660435,true,true,false,false,true
S18C_CON_00344,S18A_PATCH_0035,S18A_PATCH_0001,4,0.606115,0.622621,true,true,false,false,true
S18C_CON_00345,S18A_PATCH_0035,S18A_PATCH_0094,5,0.629331,0.613749,true,true,false,false,true
S18C_CON_00346,S18A_PATCH_0035,S18A_PATCH_0058,6,0.708095,0.585447,true,true,false,false,true
S18C_CON_00347,S18A_PATCH_0035,S18A_PATCH_0052,7,0.713927,0.583456,true,true,false,false,true
S18C_CON_00348,S18A_PATCH_0035,S18A_PATCH_0022,8,0.752285,0.570684,true,true,false,false,true
S18C_CON_00349,S18A_PATCH_0035,S18A_PATCH_0024,9,0.767324,0.565827,true,true,false,false,true
S18C_CON_00350,S18A_PATCH_0035,S18A_PATCH_0079,10,0.831767,0.545921,true,true,false,false,true
S18C_CON_00351,S18A_PATCH_0036,S18A_PATCH_0017,1,0.260376,0.793414,true,true,false,false,true
S18C_CON_00352,S18A_PATCH_0036,S18A_PATCH_0074,2,0.448932,0.690164,true,true,false,false,true
S18C_CON_00353,S18A_PATCH_0036,S18A_PATCH_0047,3,0.55298,0.643923,true,true,false,false,true
S18C_CON_00354,S18A_PATCH_0036,S18A_PATCH_0058,4,0.590082,0.628898,true,true,false,false,true
S18C_CON_00355,S18A_PATCH_0036,S18A_PATCH_0079,5,0.612827,0.620029,true,true,false,false,true
S18C_CON_00356,S18A_PATCH_0036,S18A_PATCH_0075,6,0.661166,0.601987,true,true,false,false,true
S18C_CON_00357,S18A_PATCH_0036,S18A_PATCH_0033,7,0.665439,0.600442,true,true,false,false,true
S18C_CON_00358,S18A_PATCH_0036,S18A_PATCH_0046,8,0.677222,0.596224,true,true,false,false,true
S18C_CON_00359,S18A_PATCH_0036,S18A_PATCH_0073,9,0.688999,0.592067,true,true,false,false,true
S18C_CON_00360,S18A_PATCH_0036,S18A_PATCH_0077,10,0.713365,0.583647,true,true,false,false,true
S18C_CON_00361,S18A_PATCH_0037,S18A_PATCH_0013,1,0.260879,0.793098,true,true,false,false,true
S18C_CON_00362,S18A_PATCH_0037,S18A_PATCH_0018,2,0.277687,0.782665,true,true,false,false,true
S18C_CON_00363,S18A_PATCH_0037,S18A_PATCH_0031,3,0.548841,0.645644,true,true,false,false,true
S18C_CON_00364,S18A_PATCH_0037,S18A_PATCH_0034,4,0.644827,0.607967,true,true,false,false,true
S18C_CON_00365,S18A_PATCH_0037,S18A_PATCH_0030,5,0.662241,0.601598,true,true,false,false,true
S18C_CON_00366,S18A_PATCH_0037,S18A_PATCH_0025,6,0.683561,0.593979,true,true,false,false,true
S18C_CON_00367,S18A_PATCH_0037,S18A_PATCH_0092,7,0.700124,0.588192,true,true,false,false,true
S18C_CON_00368,S18A_PATCH_0037,S18A_PATCH_0084,8,0.826813,0.547401,true,true,false,false,true
S18C_CON_00369,S18A_PATCH_0037,S18A_PATCH_0032,9,0.884152,0.530743,true,true,false,false,true
S18C_CON_00370,S18A_PATCH_0037,S18A_PATCH_0019,10,0.912556,0.522861,true,true,false,false,true
S18C_CON_00371,S18A_PATCH_0038,S18A_PATCH_0070,1,1.144869,0.466229,true,true,false,false,true
S18C_CON_00372,S18A_PATCH_0038,S18A_PATCH_0285,2,1.441136,0.409645,false,true,false,false,true
S18C_CON_00373,S18A_PATCH_0038,S18A_PATCH_0056,3,1.471863,0.404553,true,true,false,false,true
S18C_CON_00374,S18A_PATCH_0038,S18A_PATCH_0277,4,1.48321,0.402704,false,true,false,false,true
S18C_CON_00375,S18A_PATCH_0038,S18A_PATCH_0085,5,1.494654,0.400857,true,true,false,false,true
S18C_CON_00376,S18A_PATCH_0038,S18A_PATCH_0276,6,1.613338,0.382652,false,true,false,false,true
S18C_CON_00377,S18A_PATCH_0038,S18A_PATCH_0294,7,1.642931,0.378368,false,true,false,false,true
S18C_CON_00378,S18A_PATCH_0038,S18A_PATCH_0298,8,1.713366,0.368546,false,true,false,false,true
S18C_CON_00379,S18A_PATCH_0038,S18A_PATCH_0044,9,1.80997,0.355876,true,true,false,false,true
S18C_CON_00380,S18A_PATCH_0038,S18A_PATCH_0042,10,1.86271,0.349319,true,true,false,false,true
S18C_CON_00381,S18A_PATCH_0039,S18A_PATCH_0044,1,0.777294,0.562653,true,true,false,false,true
S18C_CON_00382,S18A_PATCH_0039,S18A_PATCH_0041,2,0.959005,0.510463,true,true,false,false,true
S18C_CON_00383,S18A_PATCH_0039,S18A_PATCH_0285,3,1.6089,0.383303,false,true,false,false,true
S18C_CON_00384,S18A_PATCH_0039,S18A_PATCH_0038,4,1.903771,0.34438,true,true,false,false,true
S18C_CON_00385,S18A_PATCH_0039,S18A_PATCH_0042,5,1.914449,0.343118,true,true,false,false,true
S18C_CON_00386,S18A_PATCH_0039,S18A_PATCH_0070,6,2.045498,0.328354,true,true,false,false,true
S18C_CON_00387,S18A_PATCH_0039,S18A_PATCH_0294,7,2.218052,0.310747,false,true,false,false,true
S18C_CON_00388,S18A_PATCH_0039,S18A_PATCH_0212,8,2.577088,0.279557,false,true,false,false,true
S18C_CON_00389,S18A_PATCH_0039,S18A_PATCH_0218,9,2.670458,0.272446,false,true,false,false,true
S18C_CON_00390,S18A_PATCH_0039,S18A_PATCH_0085,10,2.709454,0.269581,true,true,false,false,true
S18C_CON_00391,S18A_PATCH_0040,S18A_PATCH_0065,1,0.903528,0.52534,true,true,false,false,true
S18C_CON_00392,S18A_PATCH_0040,S18A_PATCH_0020,2,0.974823,0.506374,true,true,false,false,true
S18C_CON_00393,S18A_PATCH_0040,S18A_PATCH_0010,3,1.069037,0.483317,true,true,false,false,true
S18C_CON_00394,S18A_PATCH_0040,S18A_PATCH_0062,4,1.08911,0.478673,true,true,false,false,true
S18C_CON_00395,S18A_PATCH_0040,S18A_PATCH_0071,5,1.129179,0.469665,true,true,false,false,true
S18C_CON_00396,S18A_PATCH_0040,S18A_PATCH_0078,6,1.13103,0.469257,true,true,false,false,true
S18C_CON_00397,S18A_PATCH_0040,S18A_PATCH_0054,7,1.133115,0.468798,true,true,false,false,true
S18C_CON_00398,S18A_PATCH_0040,S18A_PATCH_0043,8,1.196389,0.455293,true,true,false,false,true
S18C_CON_00399,S18A_PATCH_0040,S18A_PATCH_0080,9,1.389233,0.418544,true,true,false,false,true
S18C_CON_00400,S18A_PATCH_0040,S18A_PATCH_0299,10,1.481622,0.402962,false,true,false,false,true
S18C_CON_00401,S18A_PATCH_0041,S18A_PATCH_0039,1,0.959005,0.510463,true,true,false,false,true
S18C_CON_00402,S18A_PATCH_0041,S18A_PATCH_0044,2,1.355081,0.424614,true,true,false,false,true
S18C_CON_00403,S18A_PATCH_0041,S18A_PATCH_0285,3,2.341305,0.299284,false,true,false,false,true
S18C_CON_00404,S18A_PATCH_0041,S18A_PATCH_0042,4,2.54687,0.281939,true,true,false,false,true
S18C_CON_00405,S18A_PATCH_0041,S18A_PATCH_0070,5,2.836308,0.260667,true,true,false,false,true
S18C_CON_00406,S18A_PATCH_0041,S18A_PATCH_0038,6,2.842099,0.260274,true,true,false,false,true
S18C_CON_00407,S18A_PATCH_0041,S18A_PATCH_0294,7,2.975985,0.25151,false,true,false,false,true
S18C_CON_00408,S18A_PATCH_0041,S18A_PATCH_0212,8,3.313344,0.231839,false,true,false,false,true
S18C_CON_00409,S18A_PATCH_0041,S18A_PATCH_0218,9,3.397162,0.227419,false,true,false,false,true
S18C_CON_00410,S18A_PATCH_0041,S18A_PATCH_0085,10,3.472166,0.223605,true,true,false,false,true
S18C_CON_00411,S18A_PATCH_0042,S18A_PATCH_0070,1,1.265826,0.44134,true,true,false,false,true
S18C_CON_00412,S18A_PATCH_0042,S18A_PATCH_0108,2,1.767766,0.361302,false,true,false,false,true
S18C_CON_00413,S18A_PATCH_0042,S18A_PATCH_0212,3,1.848606,0.351049,false,true,false,false,true
S18C_CON_00414,S18A_PATCH_0042,S18A_PATCH_0038,4,1.86271,0.349319,true,true,false,false,true
S18C_CON_00415,S18A_PATCH_0042,S18A_PATCH_0039,5,1.914449,0.343118,true,true,false,false,true
S18C_CON_00416,S18A_PATCH_0042,S18A_PATCH_0285,6,2.232691,0.30934,false,true,false,false,true
S18C_CON_00417,S18A_PATCH_0042,S18A_PATCH_0044,7,2.366156,0.297075,true,true,false,false,true
S18C_CON_00418,S18A_PATCH_0042,S18A_PATCH_0218,8,2.389769,0.295005,false,true,false,false,true
S18C_CON_00419,S18A_PATCH_0042,S18A_PATCH_0260,9,2.523002,0.283849,false,true,false,false,true
S18C_CON_00420,S18A_PATCH_0042,S18A_PATCH_0041,10,2.54687,0.281939,true,true,false,false,true
S18C_CON_00421,S18A_PATCH_0043,S18A_PATCH_0071,1,0.330506,0.751594,true,true,false,false,true
S18C_CON_00422,S18A_PATCH_0043,S18A_PATCH_0062,2,0.531255,0.653059,true,true,false,false,true
S18C_CON_00423,S18A_PATCH_0043,S18A_PATCH_0002,3,0.58961,0.629085,true,true,false,false,true
S18C_CON_00424,S18A_PATCH_0043,S18A_PATCH_0054,4,0.657922,0.603165,true,true,false,false,true
S18C_CON_00425,S18A_PATCH_0043,S18A_PATCH_0052,5,0.681675,0.594645,true,true,false,false,true
S18C_CON_00426,S18A_PATCH_0043,S18A_PATCH_0099,6,0.750942,0.571121,true,true,false,false,true
S18C_CON_00427,S18A_PATCH_0043,S18A_PATCH_0001,7,0.771123,0.564613,true,true,false,false,true
S18C_CON_00428,S18A_PATCH_0043,S18A_PATCH_0010,8,0.803562,0.554458,true,true,false,false,true
S18C_CON_00429,S18A_PATCH_0043,S18A_PATCH_0060,9,0.831093,0.546122,true,true,false,false,true
S18C_CON_00430,S18A_PATCH_0043,S18A_PATCH_0057,10,1.004879,0.498783,true,true,false,false,true
S18C_CON_00431,S18A_PATCH_0044,S18A_PATCH_0039,1,0.777294,0.562653,true,true,false,false,true
S18C_CON_00432,S18A_PATCH_0044,S18A_PATCH_0041,2,1.355081,0.424614,true,true,false,false,true
S18C_CON_00433,S18A_PATCH_0044,S18A_PATCH_0285,3,1.520874,0.396688,false,true,false,false,true
S18C_CON_00434,S18A_PATCH_0044,S18A_PATCH_0038,4,1.80997,0.355876,true,true,false,false,true
S18C_CON_00435,S18A_PATCH_0044,S18A_PATCH_0294,5,2.034138,0.329583,false,true,false,false,true
S18C_CON_00436,S18A_PATCH_0044,S18A_PATCH_0070,6,2.142734,0.318194,true,true,false,false,true
S18C_CON_00437,S18A_PATCH_0044,S18A_PATCH_0085,7,2.205767,0.311938,true,true,false,false,true
S18C_CON_00438,S18A_PATCH_0044,S18A_PATCH_0042,8,2.366156,0.297075,true,true,false,false,true
S18C_CON_00439,S18A_PATCH_0044,S18A_PATCH_0277,9,2.672778,0.272273,false,true,false,false,true
S18C_CON_00440,S18A_PATCH_0044,S18A_PATCH_0218,10,2.716808,0.269048,false,true,false,false,true
S18C_CON_00441,S18A_PATCH_0045,S18A_PATCH_0078,1,0.847416,0.541297,true,true,false,false,true
S18C_CON_00442,S18A_PATCH_0045,S18A_PATCH_0098,2,0.941501,0.515066,true,true,false,false,true
S18C_CON_00443,S18A_PATCH_0045,S18A_PATCH_0056,3,1.224002,0.44964,true,true,false,false,true
S18C_CON_00444,S18A_PATCH_0045,S18A_PATCH_0065,4,1.286005,0.437444,true,true,false,false,true
S18C_CON_00445,S18A_PATCH_0045,S18A_PATCH_0069,5,1.340213,0.427312,true,true,false,false,true
S18C_CON_00446,S18A_PATCH_0045,S18A_PATCH_0064,6,1.424274,0.412495,true,true,false,false,true
S18C_CON_00447,S18A_PATCH_0045,S18A_PATCH_0066,7,1.4257,0.412252,true,true,false,false,true
S18C_CON_00448,S18A_PATCH_0045,S18A_PATCH_0040,8,1.553656,0.391595,true,true,false,false,true
S18C_CON_00449,S18A_PATCH_0045,S18A_PATCH_0080,9,1.559954,0.390632,true,true,false,false,true
S18C_CON_00450,S18A_PATCH_0045,S18A_PATCH_0055,10,1.734282,0.365727,true,true,false,false,true
S18C_CON_00451,S18A_PATCH_0046,S18A_PATCH_0033,1,0.264797,0.79064,true,true,false,false,true
S18C_CON_00452,S18A_PATCH_0046,S18A_PATCH_0077,2,0.559253,0.641333,true,true,false,false,true
S18C_CON_00453,S18A_PATCH_0046,S18A_PATCH_0083,3,0.621646,0.616658,true,true,false,false,true
S18C_CON_00454,S18A_PATCH_0046,S18A_PATCH_0051,4,0.631839,0.612805,true,true,false,false,true
S18C_CON_00455,S18A_PATCH_0046,S18A_PATCH_0036,5,0.677222,0.596224,true,true,false,false,true
S18C_CON_00456,S18A_PATCH_0046,S18A_PATCH_0047,6,0.695345,0.58985,true,true,false,false,true
S18C_CON_00457,S18A_PATCH_0046,S18A_PATCH_0017,7,0.696774,0.589354,true,true,false,false,true
S18C_CON_00458,S18A_PATCH_0046,S18A_PATCH_0079,8,0.70138,0.587758,true,true,false,false,true
S18C_CON_00459,S18A_PATCH_0046,S18A_PATCH_0075,9,0.732835,0.577089,true,true,false,false,true
S18C_CON_00460,S18A_PATCH_0046,S18A_PATCH_0073,10,0.789578,0.558791,true,true,false,false,true
S18C_CON_00461,S18A_PATCH_0047,S18A_PATCH_0075,1,0.514188,0.66042,true,true,false,false,true
S18C_CON_00462,S18A_PATCH_0047,S18A_PATCH_0036,2,0.55298,0.643923,true,true,false,false,true
S18C_CON_00463,S18A_PATCH_0047,S18A_PATCH_0017,3,0.650948,0.605713,true,true,false,false,true
S18C_CON_00464,S18A_PATCH_0047,S18A_PATCH_0083,4,0.683771,0.593905,true,true,false,false,true
S18C_CON_00465,S18A_PATCH_0047,S18A_PATCH_0077,5,0.694711,0.590071,true,true,false,false,true
S18C_CON_00466,S18A_PATCH_0047,S18A_PATCH_0046,6,0.695345,0.58985,true,true,false,false,true
S18C_CON_00467,S18A_PATCH_0047,S18A_PATCH_0076,7,0.702947,0.587217,true,true,false,false,true
S18C_CON_00468,S18A_PATCH_0047,S18A_PATCH_0051,8,0.733037,0.577022,true,true,false,false,true
S18C_CON_00469,S18A_PATCH_0047,S18A_PATCH_0074,9,0.762025,0.567529,true,true,false,false,true
S18C_CON_00470,S18A_PATCH_0047,S18A_PATCH_0058,10,0.773213,0.563948,true,true,false,false,true
S18C_CON_00471,S18A_PATCH_0048,S18A_PATCH_0091,1,0.527352,0.654728,true,true,false,false,true
S18C_CON_00472,S18A_PATCH_0048,S18A_PATCH_0175,2,0.531893,0.652787,false,true,false,false,true
S18C_CON_00473,S18A_PATCH_0048,S18A_PATCH_0183,3,0.640704,0.609494,false,true,false,false,true
S18C_CON_00474,S18A_PATCH_0048,S18A_PATCH_0182,4,0.643287,0.608536,false,true,false,false,true
S18C_CON_00475,S18A_PATCH_0048,S18A_PATCH_0184,5,0.656567,0.603658,false,true,false,false,true
S18C_CON_00476,S18A_PATCH_0048,S18A_PATCH_0170,6,0.750201,0.571363,false,true,false,false,true
S18C_CON_00477,S18A_PATCH_0048,S18A_PATCH_0088,7,0.777237,0.562671,true,true,false,false,true
S18C_CON_00478,S18A_PATCH_0048,S18A_PATCH_0082,8,0.803112,0.554597,true,true,false,false,true
